,Time,Open,High,Low,Close,vwap,Volume,count,EMA200,Hammer,MorningStar,EveningStar,ShootingStar,MACD,MACDSignal,MACDHistory,Signal
188,1717981560,69559.7,69559.8,69559.7,69559.8,69559.7,0.00176226,6,,0,0,0,0,17.18490343504527,8.209888728349963,8.975014706695308,0
189,1717981620,69559.8,69559.8,69559.7,69559.7,69559.7,0.00438173,11,,0,0,0,0,18.04963093106926,10.177837168893822,7.871793762175438,0
190,1717981680,69559.8,69559.8,69559.7,69559.7,69559.7,0.00207013,4,,0,0,0,0,18.52143018374045,11.846555771863148,6.674874411877301,0
191,1717981740,69551.0,69551.0,69544.8,69544.8,69545.6,0.02971827,29,,0,0,0,0,17.491399054808426,12.975524428452204,4.515874626356222,0
192,1717981800,69544.8,69551.0,69544.8,69551.0,69547.5,0.01101451,12,,0,0,0,0,16.9796493206959,13.776349406900943,3.2032999137949556,0
193,1717981860,69559.7,69559.8,69559.7,69559.8,69559.7,0.02182311,5,,0,0,0,0,17.08719982166076,14.438519489852906,2.6486803318078547,0
194,1717981920,69559.7,69559.8,69559.7,69559.7,69559.7,0.00500137,8,,0,0,0,0,16.96875990279659,14.944567572441644,2.024192330354948,0
195,1717981980,69559.7,69559.8,69559.7,69559.7,69559.7,0.01340642,6,,0,0,0,0,16.682588913332438,15.292171840619803,1.3904170727126353,0
196,1717982040,69559.7,69559.7,69559.7,69559.7,69559.7,0.00256942,4,,0,0,0,0,16.26826589978009,15.487390652451861,0.780875247328229,0
197,1717982100,69559.8,69559.8,69559.7,69559.8,69559.7,0.00923624,6,,100,0,0,0,15.766237716525211,15.54316006526653,0.22307765125868073,0
198,1717982160,69559.7,69559.8,69559.7,69559.8,69559.7,0.01886536,9,,0,0,0,0,15.19323856763367,15.473175765739958,-0.27993719810628725,0
199,1717982220,69559.8,69559.8,69559.7,69559.8,69559.7,0.01353114,8,69612.7725,0,0,0,0,14.571165290675708,15.292773670727108,-0.7216083800513999,0
200,1717982280,69559.7,69559.8,69559.7,69559.7,69559.7,0.00093845,4,69612.24441542289,0,0,0,0,13.909755568936816,15.01617005036905,-1.1064144814322336,0
201,1717982340,69559.7,69559.8,69559.7,69559.8,69559.7,0.01161870,6,69611.72258044356,0,0,0,0,13.241018544009421,14.661139749097124,-1.4201212050877032,0
202,1717982400,69559.8,69559.8,69559.7,69559.7,69559.7,0.00619504,2,69611.2049428272,0,0,0,0,12.558207273250446,14.24055325392779,-1.6823459806773435,0
203,1717982460,69559.7,69559.8,69559.7,69559.8,69559.7,0.00043170,3,69610.69345085877,0,0,0,0,11.888104912708513,13.770063585683934,-1.8819586729754203,0
204,1717982520,69559.7,69559.7,69559.7,69559.7,69559.7,0.00215013,7,69610.18605333779,0,0,0,0,11.219641753734322,13.259979219294012,-2.0403374655596895,0
205,1717982580,69559.8,69559.8,69559.7,69559.7,69559.7,0.00149705,2,69609.68370454836,0,0,0,0,10.56805789124337,12.721594953683883,-2.1535370624405132,0
206,1717982640,69559.7,69559.7,69559.7,69559.7,69559.7,0.01134764,9,69609.18635425434,0,0,0,0,9.937124005926307,12.164700764132368,-2.2275767582060606,0
207,1717982700,69559.7,69559.8,69559.7,69559.8,69559.7,0.01163922,18,69608.69494774436,0,0,0,0,9.33753621536016,11.599267854377926,-2.261731639017766,0
208,1717982760,69559.8,69559.8,69559.7,69559.8,69559.7,0.29549606,6,69608.20843085137,0,0,0,0,8.761363032273948,11.03168688995713,-2.2703238576831826,0
209,1717982820,69559.8,69559.8,69559.8,69559.8,69559.8,0.00035039,1,69607.7267549225,0,0,0,0,8.210100703276112,10.467369652620928,-2.257268949344816,0
210,1717982880,69559.7,69559.8,69559.7,69559.7,69559.7,0.04218131,8,69607.24887676408,0,0,0,0,7.676660409008036,9.90922780389835,-2.2325673948903138,0
211,1717982940,69559.7,69560.5,69559.7,69560.5,69560.0,0.01586206,7,69606.7837138112,0,0,0,0,7.2350572108407505,9.37439368528683,-2.139336474446079,0
212,1717983000,69560.5,69560.5,69560.4,69560.4,69560.4,0.00658050,6,69606.32218432054,0,0,0,0,6.798643796762917,8.859243707582047,-2.06059991081913,0
213,1717983060,69560.4,69560.5,69560.4,69560.4,69560.4,0.00087541,4,69605.86524716312,0,0,0,0,6.379247033051797,8.363244372675997,-1.9839973396241994,0
214,1717983120,69560.4,69591.2,69560.4,69591.1,69580.8,0.72755534,29,69605.7183292809,0,0,0,0,8.426964702142868,8.37598843856937,0.050976263573497604,0
215,1717983180,69594.6,69594.7,69594.6,69594.6,69594.6,0.00096729,4,69605.60769913881,0,0,0,-100,10.214470400693244,8.743684830994145,1.4707855696990997,0
216,1717983240,69594.6,69594.6,69594.6,69594.6,69594.6,0.00105695,3,69605.49816979414,0,0,0,0,11.49853360724228,9.294654586243771,2.2038790209985084,0
217,1717983300,69594.7,69599.9,69594.6,69599.9,69599.6,0.01759512,11,69605.4424666121,0,0,0,0,12.796320636785822,9.99498779635218,2.8013328404336413,0
218,1717983360,69599.8,69599.8,69576.5,69586.6,69588.6,0.13188105,15,69605.25497938214,0,0,0,0,12.606309669776238,10.517252171036992,2.089057498739246,0
219,1717983420,69586.6,69586.6,69580.9,69584.3,69585.7,1.33426014,24,69605.04647212461,0,0,0,0,12.130303246391122,10.839862386107818,1.2904408602833044,0
220,1717983480,69584.4,69606.4,69584.3,69606.3,69605.8,1.00137391,13,69605.05894503879,0,0,0,0,13.374112421835889,11.346712393253432,2.0274000285824574,0
221,1717983540,69607.8,69608.9,69607.8,69608.9,69608.4,0.27768434,7,69605.09716449115,0,0,0,0,14.403602659906028,11.95809044658395,2.4455122133220772,0
222,1717983600,69608.9,69609.0,69608.9,69608.9,69608.9,0.00844061,3,69605.13500365044,0,0,0,0,15.046039710694458,12.575680299406052,2.470359411288406,0
223,1717983660,69609.0,69609.0,69608.9,69608.9,69608.9,0.00163297,6,69605.17246630069,0,0,0,0,15.377908742389991,13.13612598800284,2.2417827543871507,0
224,1717983720,69608.9,69622.9,69608.9,69622.8,69616.3,0.03442322,11,69605.34786464596,0,0,0,0,16.57150517757691,13.823201825917653,2.7483033516592563,0
225,1717983780,69622.9,69628.8,69622.9,69628.8,69627.5,0.02527568,10,69605.58121922659,0,0,0,0,17.796442496561212,14.617849960046366,3.178592536514847,0
226,1717983840,69633.5,69633.6,69633.5,69633.5,69633.5,0.55166994,8,69605.85901804025,0,0,0,-100,18.928271535696695,15.479934275176431,3.4483372605202636,0
227,1717983900,69633.5,69639.2,69633.5,69639.1,69637.0,0.00458866,8,69606.18977407966,0,0,0,0,20.046049027485424,16.39315722563823,3.6528918018471934,0
228,1717983960,69639.2,69639.2,69639.1,69639.2,69639.1,0.01814846,6,69606.51823403906,0,0,0,0,20.701332828437444,17.254792346198073,3.446540482239371,0
229,1717984020,69639.1,69639.1,69639.1,69639.1,69639.1,0.04407989,4,69606.84243071529,0,0,0,0,20.970841984977596,17.99800227395398,2.9728397110236173,0
230,1717984080,69639.1,69639.1,69639.1,69639.1,69639.1,0.00326074,6,69607.16340155395,0,0,0,0,20.943011928306078,18.5870042048244,2.356007723481678,0
231,1717984140,69639.1,69639.1,69639.1,69639.1,69639.1,0.00246663,3,69607.48117865292,0,0,0,0,20.68254095024895,19.00611155390931,1.676429396339639,0
232,1717984200,69639.1,69646.6,69639.1,69646.6,69645.8,0.01182859,8,69607.87042065637,0,0,0,0,20.841060372564243,19.373101317640298,1.467959054923945,0
233,1717984260,69646.6,69646.7,69646.6,69646.6,69646.6,0.11976640,7,69608.25578960506,0,0,0,0,20.72775153965631,19.6440313620435,1.0837201776128111,0
234,1717984320,69646.6,69646.6,69646.6,69646.6,69646.6,0.00019489,1,69608.63732403684,0,0,0,0,20.402763120262534,19.795777713687308,0.6069854065752267,0
235,1717984380,69646.6,69646.7,69646.6,69646.7,69646.6,0.50013125,6,69609.016057131,0,0,0,0,19.923609650693834,19.821344101088613,0.10226554960522094,0
236,1717984440,69646.7,69646.7,69646.6,69646.6,69646.6,0.01269675,6,69609.39002671179,0,0,0,0,19.31317762011895,19.71971080489468,-0.4065331847757321,0
237,1717984500,69646.6,69646.6,69639.1,69639.1,69645.8,0.00387235,7,69609.68564833654,0,0,0,0,18.016535116170417,19.379075667149827,-1.3625405509794106,0
238,1717984560,69639.2,69639.2,69639.1,69639.2,69639.1,0.21785853,6,69609.97932347747,100,0,0,0,16.803307682974264,18.863922070314715,-2.0606143873404505,0
239,1717984620,69639.1,69639.1,69639.1,69639.1,69639.1,0.00400506,9,69610.26908145282,0,0,0,0,15.653305475396337,18.22179875133104,-2.568493275934703,0
240,1717984680,69639.1,69639.2,69639.1,69639.1,69639.1,0.04343706,6,69610.55595626423,0,0,0,0,14.573921347226133,17.49222327051006,-2.918301923283927,0
241,1717984740,69639.2,69639.2,69639.1,69639.1,69639.1,0.08080832,5,69610.8399765999,0,0,0,0,13.56216544797644,16.706211706003337,-3.144046258026897,0
242,1717984800,69639.2,69639.2,69639.1,69639.1,69639.1,0.01222179,4,69611.12117086259,0,0,0,0,12.614924610126764,15.887954286828023,-3.2730296767012597,0
243,1717984860,69639.2,69639.2,69639.1,69639.1,69639.1,0.02583600,3,69611.39956717241,0,0,0,0,11.729024527929141,15.056168335048246,-3.3271438071191053,0
244,1717984920,69639.1,69639.1,69639.1,69639.1,69639.1,0.03038805,8,69611.6751933697,0,0,0,0,10.901279169760528,14.225190501990703,-3.3239113322301748,0
245,1717984980,69639.2,69639.2,69639.1,69639.2,69639.1,0.62319986,9,69611.94907204263,0,0,0,0,10.136506833092426,13.407453768211047,-3.270946935118621,0
246,1717985040,69639.1,69639.2,69639.1,69639.1,69639.1,0.00903525,7,69612.21923052976,0,0,0,0,9.413833272075863,12.60872966898401,-3.194896396908147,0
247,1717985100,69639.1,69639.1,69639.1,69639.1,69639.1,0.00058500,3,69612.48670087275,0,0,0,0,8.740355886417092,11.835054912470627,-3.0946990260535348,0
248,1717985160,69639.2,69639.2,69639.1,69639.2,69639.1,0.00181240,7,69612.75250484416,0,0,0,0,8.121074676717399,11.09225886531998,-2.9711841886025816,0
249,1717985220,69639.1,69639.2,69639.1,69639.2,69639.1,0.50056058,15,69613.01566399993,0,0,0,0,7.543334986199625,10.38247408949591,-2.8391391032962847,0
250,1717985280,69639.1,69639.2,69639.1,69639.2,69639.1,0.01709063,9,69613.27620465665,0,0,0,0,7.004725998049253,9.706924471206579,-2.702198473157326,0
251,1717985340,69639.1,69639.1,69639.1,69639.1,69639.1,0.00038970,2,69613.53315784414,0,0,0,0,6.494935753798927,9.064526727725049,-2.569590973926122,0
252,1717985400,69639.1,69639.2,69639.1,69639.2,69639.1,0.01367657,7,69613.78854930837,0,0,0,0,6.02948828888475,8.457519039956988,-2.4280307510722388,0
253,1717985460,69639.2,69639.3,69639.2,69639.2,69639.2,0.01072619,6,69614.04139956401,0,0,0,0,5.59610935440287,7.8852371028461645,-2.2891277484432946,0
254,1717985520,69639.2,69660.1,69639.2,69660.1,69641.2,0.59053352,21,69614.4996940957,0,0,0,0,6.860030595416902,7.680195801360312,-0.8201652059434101,0
255,1717985580,69660.1,69660.1,69660.0,69660.1,69660.0,0.08018056,13,69614.95342848281,0,0,0,0,7.772105293130153,7.69857769971428,0.07352759341587323,0
256,1717985640,69660.0,69660.0,69660.0,69660.0,69660.0,0.00040443,3,69615.40165307502,0,0,0,0,8.390145523037063,7.836891264378837,0.5532542586582263,0
257,1717985700,69660.0,69691.4,69660.0,69691.3,69670.8,0.12510221,17,69616.15686050711,0,0,0,0,11.275616979270126,8.524636407357095,2.750980571913031,0
258,1717985760,69694.9,69697.0,69694.9,69696.9,69696.9,1.51752823,8,69616.96027483042,0,0,0,0,13.854540576270665,9.590617241139809,4.2639233351308565,0
259,1717985820,69697.0,69697.0,69696.9,69696.9,69696.9,0.55551195,6,69617.75569498136,0,0,0,0,15.717178259656066,10.81592944484306,4.901248814813005,0
260,1717985880,69696.9,69697.0,69696.9,69697.0,69696.9,1.09969077,8,69618.54419552881,0,0,0,0,17.005373843378038,12.053818324550056,4.951555518827982,0
261,1717985940,69697.0,69697.0,69697.0,69697.0,69697.0,0.01076895,1,69619.32485029967,0,0,0,0,17.82085045351414,13.207224750342872,4.613625703171268,0
262,1717986000,69696.9,69697.0,69696.9,69697.0,69696.9,0.14364221,6,69620.09773736137,0,0,0,0,18.25667001468537,14.217113803211372,4.039556211473997,0
263,1717986060,69697.0,69697.0,69697.0,69697.0,69697.0,0.00349947,1,69620.86293400454,0,0,0,0,18.39007086728816,15.051705216026729,3.33836565126143,0
264,1717986120,69696.9,69696.9,69696.9,69696.9,69696.9,0.50000000,4,69621.6195217259,0,0,0,0,18.277036539642722,15.696771480749927,2.5802650588927953,0
265,1717986180,69697.0,69697.0,69697.0,69697.0,69697.0,0.06357081,2,69622.36957623609,0,0,0,0,17.988168772513745,16.15505093910269,1.8331178334110554,0
266,1717986240,69696.9,69697.0,69696.9,69697.0,69696.9,0.03718674,8,69623.11216751732,0,0,0,0,17.55685449601151,16.435411650484454,1.1214428455270564,0
267,1717986300,69697.0,69697.0,69697.0,69697.0,69697.0,0.69845045,6,69623.84736983058,0,0,0,0,17.018852091394365,16.552099738666435,0.46675235272793003,0
268,1717986360,69696.9,69696.9,69696.9,69696.9,69696.9,0.66954843,4,69624.57426167306,0,0,0,0,16.395415995561052,16.52076299004536,-0.12534699448430686,0
269,1717986420,69697.0,69697.0,69696.9,69697.0,69696.9,0.01621662,10,69625.29491578577,0,0,0,0,15.72810377238784,16.362231146513857,-0.6341273741260167,0
270,1717986480,69697.0,69697.0,69697.0,69697.0,69697.0,0.14410091,3,69626.00839921078,0,0,0,0,15.026043155681691,16.094993548347425,-1.0689503926657338,0
271,1717986540,69697.0,69697.0,69697.0,69697.0,0.0,0.00000000,0,69626.71478329824,0,0,0,0,14.304758704922278,15.736946579662396,-1.4321878747401176,0
272,1717986600,69697.0,69697.0,69696.9,69697.0,69696.9,0.06051894,7,69627.41413868831,100,0,0,0,13.576632611526293,15.304883786035175,-1.7282511745088822,0
273,1717986660,69697.0,69697.0,69697.0,69697.0,69697.0,0.05376071,1,69628.10653531828,0,0,0,0,12.851443990090047,14.814195826846149,-1.9627518367561017,0
274,1717986720,69697.0,69697.0,69697.0,69697.0,0.0,0.00000000,0,69628.79204242954,0,0,0,0,12.136821064559626,14.278720874388844,-2.1418998098292175,0
275,1717986780,69697.0,69697.0,69696.9,69696.9,69696.9,3.31321063,6,69629.46973354965,0,0,0,0,11.43064274895005,13.709105249301086,-2.2784625003510364,0
276,1717986840,69696.9,69697.0,69696.9,69697.0,69696.9,2.02240474,11,69630.1416764994,0,0,0,0,10.755082612813567,13.118300722003582,-2.363218109190015,0
277,1717986900,69697.0,69697.0,69696.9,69697.0,69696.9,0.15003967,13,69630.80693344965,0,0,0,0,10.10323256184347,12.51528708997156,-2.41205452812809,0
278,1717986960,69696.9,69697.0,69696.9,69696.9,69696.9,0.75072496,8,69631.4645759029,0,0,0,0,9.469410071062157,11.906111686189679,-2.4367016151275216,0
279,1717987020,69697.0,69697.0,69696.9,69697.0,69696.9,12.27022764,42,69632.116669675,0,0,0,0,8.872889201404178,11.299467189232578,-2.4265779878284004,0
280,1717987080,69697.0,69697.0,69696.9,69697.0,69696.9,0.17740311,6,69632.76227495186,0,0,0,0,8.30441399924166,10.700456551234394,-2.3960425519927337,0
281,1717987140,69697.0,69697.0,69696.9,69696.9,69696.9,0.00447953,4,69633.40046127075,0,0,0,0,7.75641304027522,10.111647849042559,-2.3552348087673387,0
282,1717987200,69697.0,69697.0,69696.9,69696.9,69696.9,0.35948286,5,69634.03229747701,0,0,0,0,7.238675388216507,9.537053356877347,-2.2983779686608408,0
283,1717987260,69697.0,69697.0,69697.0,69697.0,69697.0,0.00054195,2,69634.65884178072,0,0,0,0,6.758525656405254,8.981347816782929,-2.2228221603776745,0
284,1717987320,69696.9,69717.9,69696.9,69717.8,69697.4,1.79557064,29,69635.48611698688,0,0,0,0,7.964578992934548,8.777994052013252,-0.8134150590787037,0
285,1717987380,69717.8,69717.9,69717.8,69717.8,69717.8,0.00890109,4,69636.30516059895,0,0,0,0,8.818728142709006,8.786140870152403,0.03258727255660254,0
286,1717987440,69717.8,69717.9,69717.8,69717.8,69717.8,0.23812960,12,69637.11605452333,0,0,0,0,9.387434990640031,8.906399694249929,0.4810352963901021,0
287,1717987500,69717.9,69717.9,69717.8,69717.8,69717.8,0.00775086,5,69637.91887985145,0,0,0,0,9.726023717739736,9.07032449894789,0.6556992187918453,0
288,1717987560,69717.8,69717.9,69717.8,69717.8,69717.8,0.00531534,5,69638.71371686786,0,0,0,0,9.880461908876896,9.232351980933691,0.6481099279432048,0
289,1717987620,69717.9,69717.9,69717.8,69717.8,69717.8,0.02169997,4,69639.50064505823,0,0,0,0,9.88886263515451,9.363654111777855,0.525208523376655,0
290,1717987680,69717.9,69717.9,69717.8,69717.8,69717.8,0.29486243,9,69640.27974311735,0,0,0,0,9.782750809477875,9.447473451317858,0.3352773581600168,0
291,1717987740,69717.9,69717.9,69717.8,69717.9,69717.8,0.04742979,7,69641.05208398186,0,0,0,0,9.596107631979976,9.477200287450282,0.11890734452969376,0
292,1717987800,69717.9,69717.9,69717.8,69717.9,69717.8,0.04519521,4,69641.81673986264,0,0,0,0,9.340519870340358,9.449864204028298,-0.10934433368793961,0
293,1717987860,69717.8,69717.9,69717.8,69717.9,69717.8,0.00509216,7,69642.57378722719,0,0,0,0,9.033828377650934,9.366657038752825,-0.3328286611018907,0
294,1717987920,69717.9,69717.9,69717.8,69717.8,69717.8,0.56174255,9,69643.32230675727,0,0,0,0,8.682616201011115,9.229848871204483,-0.5472326701933685,0
295,1717987980,69717.8,69717.9,69717.8,69717.8,69717.8,0.45672054,9,69644.06337833182,0,0,0,0,8.308502772575594,9.045579651478706,-0.7370768789031121,0
296,1717988040,69717.9,69717.9,69717.8,69717.9,69717.8,0.02778077,5,69644.79807108473,0,0,0,0,7.928687376828748,8.822201196548715,-0.893513819719967,0
297,1717988100,69717.8,69717.9,69717.8,69717.9,69717.8,0.48099882,8,69645.525453462,0,0,0,0,7.540755800349871,8.565912117308946,-1.025156316959075,0
298,1717988160,69717.9,69717.9,69717.8,69717.8,69717.8,0.46773923,6,69646.2446031788,0,0,0,0,7.142909057540237,8.281311505355204,-1.1384024478149666,0
299,1717988220,69717.8,69717.9,69717.8,69717.8,69717.8,0.00884253,16,69646.95659717702,0,0,0,0,6.749805095983902,7.975010223480943,-1.2252051274970412,0
300,1717988280,69717.8,69717.9,69717.8,69717.8,69717.8,0.60631033,10,69647.66150665785,0,0,0,0,6.364896805927856,7.652987539970326,-1.2880907340424699,0
301,1717988340,69717.8,69717.8,69715.6,69715.7,69717.0,0.00853275,17,69648.33850659161,0,0,0,0,5.823274677750305,7.287044967526322,-1.4637702897760168,0
302,1717988400,69715.7,69715.7,69715.6,69715.6,69715.6,0.45787676,5,69649.00777518273,0,0,0,0,5.324587543960661,6.89455348281319,-1.5699659388525289,0
303,1717988460,69715.6,69715.7,69715.6,69715.6,69715.6,0.00316389,7,69649.6703843849,0,0,0,0,4.87319919076981,6.4902826244045135,-1.6170834336347033,0
304,1717988520,69715.6,69715.6,69703.8,69703.8,69715.5,0.52119530,11,69650.20898752534,0,0,0,0,3.522701772279106,5.896766453979432,-2.374064681700326,0
305,1717988580,69696.9,69697.0,69696.9,69697.0,69696.9,0.00257176,3,69650.67456973903,0,0,0,0,1.882024857259239,5.093818134635393,-3.211793277376154,0
306,1717988640,69696.9,69697.0,69696.9,69696.9,69696.9,0.46463402,14,69651.13452426899,0,0,0,0,0.5671694411284989,4.188488395934014,-3.621318954805515,0
307,1717988700,69696.9,69697.0,69696.9,69696.9,69696.9,0.44554911,6,69651.58990213696,0,0,0,0,-0.4694514055881882,3.2569004356295737,-3.726351841217762,0
308,1717988760,69696.0,69696.1,69696.0,69696.1,69696.0,0.00789283,7,69652.03278868286,0,0,0,0,-1.3400865259027341,2.337503043323112,-3.6775895692258462,0
309,1717988820,69696.0,69696.1,69696.0,69696.1,69696.0,0.01485769,6,69652.47126839746,0,0,0,0,-2.006936417572433,1.4686151511440029,-3.475551568716436,0
310,1717988880,69696.0,69696.0,69694.7,69694.8,69695.9,0.37794756,8,69652.89244980644,0,0,0,0,-2.6102297923353035,0.6528461624481415,-3.263075954783445,0
311,1717988940,69694.8,69694.8,69694.7,69694.7,69694.7,0.00110964,4,69653.30844533075,0,0,0,0,-3.0611265413172077,-0.0899483783049283,-2.9711781630122793,0
312,1717989000,69694.8,69694.8,69673.8,69673.9,69692.9,0.09024560,11,69653.513336422,0,0,0,0,-5.038767851292505,-1.0797122729024435,-3.9590555783900614,0
313,1717989060,69673.8,69673.9,69673.8,69673.8,69673.8,0.01579487,7,69653.71519377103,0,0,0,0,-6.538757278191042,-2.1715212739601633,-4.367236004230879,0
314,1717989120,69673.8,69673.8,69673.8,69673.8,69673.8,0.00019482,1,69653.91504258923,0,0,0,0,-7.639446917179157,-3.265106402603962,-4.374340514575195,0
315,1717989180,69673.8,69673.9,69673.8,69673.8,69673.8,0.53157925,8,69654.11290286198,0,0,0,0,-8.414751370321028,-4.295035396147375,-4.119715974173653,0
316,1717989240,69673.9,69673.9,69673.8,69673.9,69673.8,0.01534556,6,69654.30978940066,100,0,0,0,-8.918311823683325,-5.219690681654565,-3.6986211420287605,0
317,1717989300,69673.8,69673.9,69673.8,69673.9,69673.8,0.01769685,4,69654.50471686931,0,0,0,0,-9.21120606122713,-6.017993757569078,-3.1932123036580524,0
318,1717989360,69673.8,69673.9,69673.8,69673.8,69673.8,0.53319069,8,69654.69670973628,0,0,0,0,-9.343687802203931,-6.683132566496049,-2.660555235707882,0
319,1717989420,69673.9,69688.2,69673.8,69688.1,69686.9,0.14814416,8,69655.02908078369,0,0,0,0,-8.200262524595018,-6.986558558115843,-1.2137039664791756,1
320,1717989480,69688.2,69688.2,69688.1,69688.1,69688.1,0.00329289,7,69655.35814465648,0,0,0,0,-7.210966224200092,-7.031440091332692,-0.17952613286739982,0
321,1717989540,69688.2,69688.2,69688.1,69688.1,69688.1,0.01630534,6,69655.68393426189,0,0,0,0,-6.353700276886229,-6.8958921284434,0.5421918515571704,0
322,1717989600,69688.2,69688.2,69688.1,69688.1,69688.1,0.45644477,5,69656.00648217968,0,0,0,0,-5.609646326411166,-6.638642968036953,1.0289966416257865,0
323,1717989660,69688.1,69688.2,69688.1,69688.1,69688.1,0.00342991,6,69656.32582066546,0,0,0,0,-4.9627704811427975,-6.303468470658122,1.3406979895153244,0
324,1717989720,69688.2,69709.1,69688.1,69709.0,69690.2,0.03367890,8,69656.84994185287,0,0,0,0,-2.7321666652715066,-5.589208109580799,2.857041444309292,0
325,1717989780,69709.1,69717.9,69709.0,69717.9,69709.9,0.51813256,6,69657.45740511801,0,0,0,0,-0.24343528057215735,-4.5200535437790705,4.276618263206913,0
326,1717989840,69717.9,69717.9,69717.8,69717.8,69717.8,0.03027405,8,69658.05782894768,0,0,0,0,1.7012224741629325,-3.27579834019067,4.977020814353603,0
327,1717989900,69717.8,69717.9,69717.8,69717.8,69717.8,0.01704405,6,69658.6522784109,0,0,0,0,3.2054275814443827,-1.9795531558636592,5.184980737308042,0
328,1717989960,69717.9,69717.9,69717.8,69717.9,69717.8,0.14288601,5,69659.24180797895,100,0,0,0,4.355383975111181,-0.7125657296686911,5.067949704779872,0
329,1717990020,69717.8,69717.9,69717.8,69717.8,69717.8,0.48698930,6,69659.82447655627,0,0,0,0,5.198735748213949,0.46969456590783687,4.729041182306112,0
330,1717990080,69717.8,69717.9,69717.8,69717.8,69717.8,0.02485787,17,69660.4013474363,0,0,0,0,5.8002365875581745,1.5358029702379046,4.26443361732027,0
331,1717990140,69717.8,69717.9,69717.8,69717.8,69717.8,0.47112158,27,69660.97247830758,0,0,0,0,6.205398366670124,2.4697220495243486,3.7356763171457756,0
332,1717990200,69717.9,69717.9,69717.8,69717.8,69717.8,0.00559585,5,69661.53792628463,0,0,0,0,6.45211601848132,3.266200843315743,3.1859151751655768,0
333,1717990260,69717.8,69717.9,69717.8,69717.9,69717.8,0.00214609,6,69662.09874293851,0,0,0,0,6.579862144339131,3.9289331035204205,2.6509290408187107,0
334,1717990320,69717.8,69717.8,69717.8,69717.8,69717.8,0.46171587,9,69662.65298430232,0,0,0,0,6.596986748438212,4.462543832503979,2.1344429159342333,0
335,1717990380,69717.8,69717.9,69717.8,69717.8,69717.8,0.01770406,5,69663.20171082667,0,0,0,0,6.5352241248765495,4.877079890978493,1.6581442338980565,0
336,1717990440,69717.8,69717.8,69717.8,69717.8,69717.8,0.05297642,7,69663.7449773856,0,0,0,0,6.412359116395237,5.184135736061842,1.2282233803333948,0
337,1717990500,69714.7,69714.8,69714.7,69714.7,69714.7,0.45618952,6,69664.251992536,0,0,0,0,5.995728592737578,5.346454307396989,0.6492742853405886,0
338,1717990560,69714.7,69714.7,69714.7,69714.7,69714.7,0.00096230,3,69664.75396275953,0,0,0,0,5.600981275434606,5.397359701004513,0.20362157443009288,0
339,1717990620,69714.7,69714.8,69714.7,69714.7,69714.7,0.01201442,7,69665.25093825445,0,0,0,0,5.227877465280471,5.363463253859704,-0.13558578857923287,0
340,1717990680,69714.7,69714.7,69714.7,69714.7,69714.7,0.46083049,15,69665.74296871958,0,0,0,0,4.87598271414754,5.265967145917271,-0.3899844317697312,0
341,1717990740,69714.7,69714.8,69701.8,69701.9,69713.9,0.01501449,25,69666.1027401751,0,0,0,0,3.523632322627236,4.917500181259264,-1.393867858632028,0
342,1717990800,69701.9,69701.9,69701.8,69701.8,69701.8,0.45844753,4,69666.45793679028,0,0,0,0,2.4159659780270886,4.417193340612829,-2.00122736258574,0
343,1717990860,69701.9,69701.9,69701.9,69701.9,69701.9,0.00617717,2,69666.81059413565,0,0,0,0,1.52858105301857,3.839470883093977,-2.310889830075407,0
344,1717990920,69701.9,69701.9,69701.8,69701.8,69701.8,0.00058832,4,69667.15874742783,0,0,0,0,0.8079395185777685,3.233164610190735,-2.4252250916129667,0
345,1717990980,69701.9,69701.9,69701.9,69701.9,69701.9,0.00071976,1,69667.50443153303,0,0,0,0,0.24210424779448658,2.6349525377114853,-2.3928482899169987,0
346,1717991040,69701.9,69701.9,69701.9,69701.9,69701.9,0.08434839,3,69667.84667599539,0,0,0,0,-0.20397300708282273,2.0671674287526236,-2.2711404358354463,0
347,1717991100,69701.8,69701.9,69701.8,69701.9,69701.8,0.02263204,16,69668.18551504021,0,0,0,0,-0.5511392551125027,1.5435060919795984,-2.094645347092101,0
348,1717991160,69701.9,69701.9,69697.0,69697.0,69699.6,0.01597381,5,69668.47222633334,0,0,0,0,-1.2077380049304338,0.993257272597592,-2.2009952775280257,0
349,1717991220,69696.9,69696.9,69684.6,69684.7,69695.3,0.10928338,9,69668.63369671808,0,0,0,0,-2.689600409998093,0.256685736078455,-2.946286146076548,0
350,1717991280,69684.7,69684.7,69649.2,69649.2,69674.9,1.15220047,44,69668.44032660149,0,0,0,0,-6.651861833801377,-1.1250237778975114,-5.526838055903865,0
351,1717991340,69649.2,69649.2,69599.3,69599.3,69638.1,0.02334372,21,69667.75236315271,0,0,0,0,-13.661019794511958,-3.632222981220401,-10.028796813291557,0
352,1717991400,69599.3,69599.4,69599.3,69599.3,69599.3,0.00818007,7,69667.0712451114,0,0,0,0,-18.99684418203833,-6.705147221383987,-12.291696960654344,0
353,1717991460,69599.4,69599.4,69599.4,69599.4,69599.4,0.00070088,1,69666.39789938889,0,0,0,0,-22.952867913772934,-9.954691359861776,-12.998176553911158,0
354,1717991520,69599.4,69599.4,69599.4,69599.4,69599.4,0.00135560,1,69665.73125362383,0,0,0,0,-25.790745562131633,-13.121902200315748,-12.668843361815885,0
